0.000000000000000000e+00,2.427131725000000184e+00
2.500000000000000052e-04,2.422347655000000266e+00
5.000000000000000104e-04,2.451052075000000219e+00
7.500000000000000156e-04,2.415649957000000292e+00
1.000000000000000021e-03,2.426812787000000249e+00
1.250000000000000026e-03,2.423623407000000007e+00
1.500000000000000031e-03,2.422347655000000266e+00
1.750000000000000036e-03,2.355370675000000080e+00
2.000000000000000042e-03,2.424899159000000193e+00
2.250000000000000264e-03,2.424899159000000193e+00
2.500000000000000052e-03,2.449776323000000033e+00
2.749999999999999840e-03,2.428088538999999990e+00
3.000000000000000062e-03,2.423942344999999943e+00
3.250000000000000284e-03,2.423623407000000007e+00
3.500000000000000073e-03,2.425537035000000063e+00
3.749999999999999861e-03,2.421071903000000081e+00
4.000000000000000083e-03,2.425537035000000063e+00
4.250000000000000305e-03,2.437337741000000335e+00
4.500000000000000527e-03,2.427131725000000184e+00
4.749999999999999882e-03,2.424580221000000257e+00
5.000000000000000104e-03,2.423623407000000007e+00
5.250000000000000326e-03,2.420115089000000275e+00
5.499999999999999681e-03,2.427769601000000055e+00
5.749999999999999903e-03,2.430002167000000046e+00
6.000000000000000125e-03,2.430321104999999982e+00
6.250000000000000347e-03,2.430321104999999982e+00
6.500000000000000569e-03,2.431915795000000102e+00
6.749999999999999924e-03,2.425218097000000128e+00
7.000000000000000146e-03,2.432553670999999973e+00
7.250000000000000368e-03,2.425537035000000063e+00
7.499999999999999722e-03,2.431277919000000232e+00
7.749999999999999944e-03,2.430958981000000296e+00
8.000000000000000167e-03,2.428726415000000305e+00
8.250000000000000389e-03,2.424261283000000322e+00
8.500000000000000611e-03,2.422028717000000331e+00
8.750000000000000833e-03,2.425537035000000063e+00
9.000000000000001055e-03,2.428088538999999990e+00
9.249999999999999542e-03,2.420752965000000145e+00
9.499999999999999764e-03,2.445630128999999986e+00
9.749999999999999986e-03,2.429364291000000176e+00
1.000000000000000021e-02,2.426174910999999934e+00
1.025000000000000043e-02,2.431596857000000167e+00
1.050000000000000065e-02,2.422985531000000137e+00
1.075000000000000087e-02,2.418520399000000154e+00
1.099999999999999936e-02,2.430002167000000046e+00
1.124999999999999958e-02,2.418201461000000219e+00
1.149999999999999981e-02,2.415968895000000227e+00
1.175000000000000003e-02,2.432234733000000038e+00
1.200000000000000025e-02,2.416925709000000033e+00
1.225000000000000047e-02,2.426812787000000249e+00
1.250000000000000069e-02,2.418520399000000154e+00
1.275000000000000092e-02,2.423942344999999943e+00
1.300000000000000114e-02,2.424261283000000322e+00
1.324999999999999963e-02,2.427769601000000055e+00
1.349999999999999985e-02,2.430002167000000046e+00
1.375000000000000007e-02,2.425218097000000128e+00
1.400000000000000029e-02,2.418520399000000154e+00
1.425000000000000051e-02,2.423623407000000007e+00
1.450000000000000074e-02,2.424580221000000257e+00
1.475000000000000096e-02,2.426493849000000314e+00
1.499999999999999944e-02,2.425218097000000128e+00
1.524999999999999967e-02,2.425537035000000063e+00
1.549999999999999989e-02,2.424261283000000322e+00
1.575000000000000011e-02,2.429683229000000111e+00
1.600000000000000033e-02,2.427131725000000184e+00
1.625000000000000056e-02,2.426174910999999934e+00
1.650000000000000078e-02,2.425855972999999999e+00
1.675000000000000100e-02,2.431277919000000232e+00
1.700000000000000122e-02,2.423623407000000007e+00
1.725000000000000144e-02,2.433191547000000288e+00
1.750000000000000167e-02,2.426493849000000314e+00
1.775000000000000189e-02,2.427131725000000184e+00
1.800000000000000211e-02,2.420434027000000210e+00
1.824999999999999886e-02,2.426174910999999934e+00
1.849999999999999908e-02,2.424261283000000322e+00
1.874999999999999931e-02,2.416606771000000098e+00
1.899999999999999953e-02,2.424580221000000257e+00
1.924999999999999975e-02,2.375144831000000067e+00
1.949999999999999997e-02,2.414374205000000106e+00
1.975000000000000019e-02,2.423304469000000072e+00
2.000000000000000042e-02,2.423623407000000007e+00
2.025000000000000064e-02,2.426493849000000314e+00
2.050000000000000086e-02,2.423623407000000007e+00
2.075000000000000108e-02,2.433191547000000288e+00
2.100000000000000130e-02,2.428726415000000305e+00
2.125000000000000153e-02,2.419477212999999960e+00
2.150000000000000175e-02,2.420115089000000275e+00
2.175000000000000197e-02,2.426493849000000314e+00
2.199999999999999872e-02,2.424261283000000322e+00
2.224999999999999895e-02,2.434467299000000029e+00
2.249999999999999917e-02,2.420434027000000210e+00
2.274999999999999939e-02,2.427450663000000119e+00
2.299999999999999961e-02,2.426174910999999934e+00
2.324999999999999983e-02,2.430002167000000046e+00
2.350000000000000006e-02,2.422666593000000201e+00
2.375000000000000028e-02,2.430958981000000296e+00
2.400000000000000050e-02,2.422985531000000137e+00
2.425000000000000072e-02,2.426493849000000314e+00
2.450000000000000094e-02,2.425855972999999999e+00
2.475000000000000117e-02,2.430002167000000046e+00
2.500000000000000139e-02,2.429683229000000111e+00
2.525000000000000161e-02,2.419158275000000025e+00
2.550000000000000183e-02,2.418201461000000219e+00
2.575000000000000205e-02,2.432234733000000038e+00
2.600000000000000228e-02,2.422028717000000331e+00
2.624999999999999903e-02,2.421071903000000081e+00
2.649999999999999925e-02,2.424580221000000257e+00
2.674999999999999947e-02,2.423942344999999943e+00
2.699999999999999969e-02,2.421709778999999951e+00
2.724999999999999992e-02,2.421709778999999951e+00
2.750000000000000014e-02,2.416287833000000163e+00
2.775000000000000036e-02,2.422666593000000201e+00
2.800000000000000058e-02,2.426493849000000314e+00
2.825000000000000080e-02,2.427131725000000184e+00
2.850000000000000103e-02,2.425537035000000063e+00
2.875000000000000125e-02,2.424899159000000193e+00
2.900000000000000147e-02,2.416287833000000163e+00
2.925000000000000169e-02,2.415012080999999977e+00
2.950000000000000192e-02,2.420752965000000145e+00
2.975000000000000214e-02,2.418839337000000089e+00
2.999999999999999889e-02,2.418839337000000089e+00
3.024999999999999911e-02,2.422028717000000331e+00
3.049999999999999933e-02,2.418520399000000154e+00
3.074999999999999956e-02,2.428088538999999990e+00
3.099999999999999978e-02,2.432234733000000038e+00
3.125000000000000000e-02,2.405762879000000076e+00
3.150000000000000022e-02,2.420752965000000145e+00
3.175000000000000044e-02,2.422028717000000331e+00
3.200000000000000067e-02,2.427131725000000184e+00
3.225000000000000089e-02,2.423623407000000007e+00
3.250000000000000111e-02,2.416287833000000163e+00
3.275000000000000133e-02,2.418839337000000089e+00
3.300000000000000155e-02,2.420434027000000210e+00
3.325000000000000178e-02,2.418839337000000089e+00
3.350000000000000200e-02,2.419158275000000025e+00
3.375000000000000222e-02,2.419796151000000339e+00
3.400000000000000244e-02,2.419477212999999960e+00
3.425000000000000266e-02,2.418520399000000154e+00
3.450000000000000289e-02,2.416606771000000098e+00
3.475000000000000311e-02,2.415331019000000357e+00
3.500000000000000333e-02,2.415649957000000292e+00
3.525000000000000355e-02,2.415331019000000357e+00
3.550000000000000377e-02,2.423304469000000072e+00
3.575000000000000400e-02,2.416925709000000033e+00
3.600000000000000422e-02,2.415331019000000357e+00
3.624999999999999750e-02,2.419796151000000339e+00
3.649999999999999772e-02,2.416925709000000033e+00
3.674999999999999795e-02,2.412460577000000050e+00
3.699999999999999817e-02,2.424899159000000193e+00
3.724999999999999839e-02,2.425855972999999999e+00
3.749999999999999861e-02,2.422985531000000137e+00
3.774999999999999883e-02,2.415968895000000227e+00
3.799999999999999906e-02,2.428726415000000305e+00
3.824999999999999928e-02,2.396194739000000240e+00
3.849999999999999950e-02,2.457111897000000322e+00
3.874999999999999972e-02,2.423942344999999943e+00
3.899999999999999994e-02,2.448181633000000357e+00
3.925000000000000017e-02,2.431915795000000102e+00
3.950000000000000039e-02,2.418520399000000154e+00
3.975000000000000061e-02,2.418839337000000089e+00
4.000000000000000083e-02,2.438932431000000012e+00
4.025000000000000105e-02,2.426812787000000249e+00
4.050000000000000128e-02,2.427450663000000119e+00
4.075000000000000150e-02,2.432872609000000352e+00
4.100000000000000172e-02,2.414055267000000171e+00
4.125000000000000194e-02,2.362387310999999990e+00
4.150000000000000216e-02,2.434148361000000094e+00
4.175000000000000239e-02,2.381523591000000106e+00
4.200000000000000261e-02,2.446268005000000301e+00
4.225000000000000283e-02,2.419796151000000339e+00
4.250000000000000305e-02,2.429364291000000176e+00
4.275000000000000328e-02,2.406081817000000012e+00
4.300000000000000350e-02,2.420752965000000145e+00
4.325000000000000372e-02,2.417882523000000283e+00
4.350000000000000394e-02,2.415649957000000292e+00
4.375000000000000416e-02,2.419796151000000339e+00
4.399999999999999745e-02,2.421071903000000081e+00
4.424999999999999767e-02,2.422028717000000331e+00
4.449999999999999789e-02,2.419158275000000025e+00
4.474999999999999811e-02,2.417882523000000283e+00
4.499999999999999833e-02,2.420752965000000145e+00
4.524999999999999856e-02,2.421709778999999951e+00
4.549999999999999878e-02,2.420115089000000275e+00
4.574999999999999900e-02,2.423304469000000072e+00
4.599999999999999922e-02,2.422028717000000331e+00
4.624999999999999944e-02,2.428407476999999925e+00
4.649999999999999967e-02,2.427131725000000184e+00
4.674999999999999989e-02,2.425218097000000128e+00
4.700000000000000011e-02,2.417882523000000283e+00
4.725000000000000033e-02,2.432553670999999973e+00
4.750000000000000056e-02,2.423304469000000072e+00
4.775000000000000078e-02,2.422666593000000201e+00
4.800000000000000100e-02,2.426493849000000314e+00
4.825000000000000122e-02,2.423942344999999943e+00
4.850000000000000144e-02,2.423304469000000072e+00
4.875000000000000167e-02,2.425855972999999999e+00
4.900000000000000189e-02,2.430958981000000296e+00
4.925000000000000211e-02,2.422347655000000266e+00
4.950000000000000233e-02,2.426812787000000249e+00
4.975000000000000255e-02,2.420434027000000210e+00
5.000000000000000278e-02,2.424580221000000257e+00
5.025000000000000300e-02,2.420752965000000145e+00
5.050000000000000322e-02,2.406719693000000326e+00
5.075000000000000344e-02,2.425537035000000063e+00
5.100000000000000366e-02,2.443716500999999930e+00
5.125000000000000389e-02,2.422028717000000331e+00
5.150000000000000411e-02,2.399384119000000037e+00
5.175000000000000433e-02,2.419477212999999960e+00
5.200000000000000455e-02,2.424261283000000322e+00
5.224999999999999784e-02,2.413098452999999921e+00
5.249999999999999806e-02,2.429364291000000176e+00
5.274999999999999828e-02,2.417882523000000283e+00
5.299999999999999850e-02,2.422666593000000201e+00
5.324999999999999872e-02,2.423304469000000072e+00
5.349999999999999895e-02,2.428407476999999925e+00
5.374999999999999917e-02,2.417882523000000283e+00
5.399999999999999939e-02,2.421071903000000081e+00
5.424999999999999961e-02,2.419796151000000339e+00
5.449999999999999983e-02,2.423623407000000007e+00
5.475000000000000006e-02,2.418201461000000219e+00
5.500000000000000028e-02,2.424580221000000257e+00
5.525000000000000050e-02,2.422028717000000331e+00
5.550000000000000072e-02,2.419158275000000025e+00
5.575000000000000094e-02,2.429683229000000111e+00
5.600000000000000117e-02,2.425218097000000128e+00
5.625000000000000139e-02,2.428726415000000305e+00
5.650000000000000161e-02,2.430640042999999917e+00
5.675000000000000183e-02,2.428088538999999990e+00
5.700000000000000205e-02,2.425855972999999999e+00
5.725000000000000228e-02,2.428407476999999925e+00
5.750000000000000250e-02,2.419158275000000025e+00
5.775000000000000272e-02,2.395556862999999925e+00
5.800000000000000294e-02,2.417244646999999969e+00
5.825000000000000316e-02,2.425218097000000128e+00
5.850000000000000339e-02,2.423623407000000007e+00
5.875000000000000361e-02,2.427131725000000184e+00
5.900000000000000383e-02,2.425218097000000128e+00
5.925000000000000405e-02,2.431596857000000167e+00
5.950000000000000427e-02,2.416925709000000033e+00
5.975000000000000450e-02,2.422347655000000266e+00
5.999999999999999778e-02,2.434467299000000029e+00
6.024999999999999800e-02,2.431277919000000232e+00
6.049999999999999822e-02,2.406400754999999947e+00
6.074999999999999845e-02,2.460939152999999990e+00
6.099999999999999867e-02,2.410228011000000059e+00
6.124999999999999889e-02,2.428407476999999925e+00
6.149999999999999911e-02,2.377377397000000059e+00
6.174999999999999933e-02,2.407995445000000068e+00
6.199999999999999956e-02,2.483264813000000348e+00
6.224999999999999978e-02,2.409909073000000124e+00
6.250000000000000000e-02,2.426174910999999934e+00
6.275000000000000022e-02,2.423942344999999943e+00
